1.915789473684210042e+00,9.473684210526319704e-01,4.842105263157889805e-01,3.263157894736840037e-01,4.526315789473679962e-01,7.894736842105259944e-01,9.684210526315789602e-01,1.021052631578950098e+00,5.473684210526319482e-01,2.947368421052630194e-01,3.263157894736840037e-01,3.052631578947370139e-01,2.631578947368419796e-01,9.473684210526320260e-02,1.052631578947370028e-01,3.157894736842110223e-02
6.470588235294120194e-01,6.637254901960780273e+00,1.313725490196079981e+00,3.431372549019610085e-01,3.039215686274510109e-01,6.568627450980389915e-01,1.068627450980389915e+00,9.803921568627449457e-01,1.000000000000000000e+00,5.392156862745099977e-01,3.823529411764710062e-01,2.058823529411759889e-01,2.549019607843139856e-01,1.078431372549019940e-01,5.882352941176469813e-02,8.823529411764710617e-02
4.117647058823529771e-01,1.088235294117650076e+00,6.852941176470589646e+00,1.029411764705880028e+00,2.156862745098039880e-01,4.411764705882350035e-01,6.176470588235289938e-01,1.264705882352940014e+00,1.137254901960780051e+00,5.686274509803920241e-01,4.019607843137260050e-01,2.549019607843139856e-01,1.862745098039219893e-01,1.176470588235289938e-01,9.803921568627449457e-02,1.078431372549019940e-01
2.380952380952379988e-01,7.333333333333329485e-01,1.523809523809519950e+00,6.714285714285709972e+00,9.333333333333330151e-01,7.428571428571429935e-01,4.952380952380949775e-01,1.085714285714290073e+00,9.428571428571429491e-01,7.714285714285710194e-01,4.095238095238100118e-01,3.333333333333329818e-01,2.380952380952379988e-01,2.000000000000000111e-01,4.761904761904760253e-02,5.714285714285709944e-02
4.576271186440680205e-01,6.101694915254239904e-01,2.711864406779659897e-01,1.576271186440679983e+00,2.593220338983050155e+00,1.288135593220339992e+00,8.813559322033900356e-01,7.627118644067799602e-01,7.288135593220339548e-01,9.661016949152539945e-01,4.406779661016950178e-01,3.898305084745760096e-01,1.864406779661020030e-01,1.864406779661020030e-01,6.779661016949149743e-02,1.694915254237290003e-01
7.288135593220339548e-01,7.457627118644070130e-01,3.050847457627119952e-01,7.288135593220339548e-01,1.491525423728810029e+00,1.830508474576270084e+00,1.186440677966100088e+00,9.491525423728810473e-01,8.813559322033900356e-01,9.322033898305079891e-01,8.474576271186440302e-01,5.254237288135590322e-01,3.389830508474580006e-01,2.203389830508470093e-01,1.016949152542370033e-01,6.779661016949149743e-02
6.666666666666669627e-01,9.499999999999999556e-01,4.833333333333330040e-01,4.166666666666670182e-01,7.500000000000000000e-01,9.666666666666670071e-01,1.666666666666670071e+00,1.533333333333330106e+00,8.166666666666669849e-01,5.666666666666669849e-01,5.999999999999999778e-01,6.833333333333330151e-01,4.000000000000000222e-01,1.333333333333329984e-01,8.333333333333330095e-02,6.666666666666669350e-02
8.285714285714289584e-01,1.385714285714289895e+00,7.571428571428570065e-01,5.571428571428570509e-01,6.285714285714290028e-01,7.142857142857139685e-01,8.857142857142860093e-01,1.500000000000000000e+00,1.228571428571429980e+00,8.000000000000000444e-01,6.142857142857139907e-01,5.285714285714290250e-01,3.857142857142860093e-01,2.999999999999999889e-01,2.142857142857139963e-01,2.000000000000000111e-01
2.419354838709679989e-01,9.032258064516129892e-01,1.000000000000000000e+00,8.548387096774190397e-01,7.741935483870969747e-01,7.419354838709679711e-01,1.016129032258060061e+00,1.322580645161290036e+00,1.354838709677419928e+00,1.322580645161290036e+00,7.096774193548389675e-01,5.483870967741939495e-01,4.677419354838709964e-01,2.258064516129029975e-01,2.096774193548389953e-01,2.903225806451609770e-01
2.181818181818180047e-01,1.636363636363639962e-01,6.909090909090910282e-01,1.163636363636360027e+00,8.727272727272730179e-01,8.545454545454540529e-01,9.090909090909089496e-01,1.090909090909089940e+00,1.272727272727270043e+00,1.872727272727269909e+00,9.454545454545449923e-01,5.090909090909090384e-01,5.454545454545449701e-01,1.272727272727270098e-01,2.181818181818180047e-01,4.909090909090910171e-01
3.636363636363639795e-01,3.030303030303029832e-01,3.181818181818180102e-01,6.969696969696970168e-01,8.787878787878790066e-01,8.787878787878790066e-01,9.242424242424239766e-01,8.333333333333330373e-01,8.939393939393940336e-01,6.060606060606059664e-01,7.424242424242419869e-01,8.181818181818180102e-01,4.090909090909090051e-01,2.121212121212119883e-01,2.727272727272729846e-01,2.575757575757580131e-01
2.037037037037039977e-01,2.222222222222219878e-01,4.444444444444439757e-01,2.962962962962960023e-01,6.111111111111110494e-01,8.703703703703700167e-01,6.111111111111110494e-01,6.851851851851850084e-01,6.666666666666669627e-01,7.962962962962959468e-01,1.055555555555560021e+00,1.166666666666670071e+00,7.777777777777780122e-01,2.777777777777780122e-01,1.851851851851850084e-01,5.740740740740739589e-01
1.969696969696969890e-01,5.000000000000000000e-01,2.727272727272729846e-01,1.969696969696969890e-01,5.303030303030300541e-01,6.666666666666669627e-01,7.575757575757580131e-01,1.015151515151520023e+00,9.393939393939390037e-01,6.060606060606059664e-01,5.909090909090910504e-01,8.484848484848489525e-01,6.515151515151510475e-01,3.636363636363639795e-01,1.969696969696969890e-01,2.727272727272729846e-01
2.592592592592590228e-01,4.814814814814810107e-01,4.074074074074069962e-01,4.814814814814810107e-01,3.703703703703700167e-01,7.407407407407410327e-01,6.296296296296299833e-01,9.629629629629630205e-01,8.148148148148149916e-01,5.925925925925930038e-01,5.555555555555560243e-01,8.518518518518519711e-01,8.518518518518519711e-01,7.037037037037040532e-01,3.333333333333329818e-01,4.074074074074069962e-01
1.363636363636359927e-01,1.363636363636359927e-01,4.090909090909090051e-01,7.272727272727269598e-01,4.090909090909090051e-01,4.090909090909090051e-01,1.818181818181819898e-01,1.363636363636359927e-01,9.090909090909089496e-01,7.272727272727269598e-01,4.545454545454549744e-01,3.636363636363639795e-01,5.454545454545449701e-01,8.181818181818180102e-01,5.909090909090910504e-01,8.636363636363639795e-01
0.000000000000000000e+00,2.857142857142859760e-01,1.428571428571429880e-01,4.285714285714289917e-01,1.428571428571429880e-01,1.428571428571429880e-01,4.285714285714289917e-01,4.285714285714289917e-01,5.714285714285709528e-01,1.428571428571429880e-01,1.000000000000000000e+00,2.857142857142859760e-01,7.142857142857139685e-01,0.000000000000000000e+00,1.428571428571429880e-01,8.571428571428569843e-01
