1.811764705882350057e+00,8.352941176470589646e-01,3.176470588235290049e-01,4.352941176470589979e-01,5.764705882352939570e-01,6.235294117647059986e-01,1.247058823529409999e+00,8.352941176470589646e-01,4.705882352941179736e-01,4.235294117647059875e-01,4.000000000000000222e-01,2.705882352941180180e-01,2.588235294117650076e-01,2.000000000000000111e-01,2.117647058823529937e-01,1.411764705882349868e-01
3.666666666666669738e-01,2.277777777777779900e+00,5.888888888888890172e-01,4.333333333333330151e-01,2.444444444444439923e-01,4.444444444444439757e-01,6.777777777777780344e-01,7.666666666666670515e-01,7.333333333333329485e-01,3.888888888888890061e-01,2.333333333333330040e-01,2.666666666666669960e-01,2.222222222222219878e-01,1.888888888888889950e-01,1.111111111111109939e-01,4.444444444444439757e-02
9.090909090909089774e-02,3.454545454545450145e-01,3.581818181818179792e+00,9.272727272727270265e-01,2.545454545454550188e-01,2.454545454545450089e-01,3.363636363636359761e-01,6.545454545454549855e-01,9.727272727272729957e-01,4.363636363636360094e-01,3.727272727272730179e-01,1.545454545454550133e-01,1.909090909090910004e-01,1.909090909090910004e-01,1.363636363636359927e-01,1.000000000000000056e-01
4.166666666666669905e-02,1.833333333333329873e-01,6.999999999999999556e-01,4.224999999999999645e+00,1.300000000000000044e+00,3.666666666666669738e-01,2.250000000000000056e-01,5.999999999999999778e-01,6.916666666666669849e-01,6.833333333333330151e-01,3.916666666666669960e-01,2.666666666666669960e-01,1.166666666666670016e-01,1.499999999999999944e-01,6.666666666666669350e-02,6.666666666666669350e-02
7.692307692307689959e-02,2.564102564102559850e-02,1.196581196581199963e-01,8.974358974358970231e-01,2.589743589743589869e+00,1.136752136752140041e+00,4.529914529914529919e-01,4.529914529914529919e-01,4.700854700854700252e-01,6.324786324786320080e-01,4.102564102564100201e-01,2.649572649572650151e-01,1.111111111111109939e-01,7.692307692307689959e-02,8.547008547008549950e-02,1.025641025641030046e-01
2.739726027397260122e-01,1.780821917808219912e-01,1.643835616438359959e-01,2.876712328767119797e-01,1.452054794520549974e+00,1.794520547945209987e+00,1.095890410958900052e+00,7.808219178082189682e-01,6.027397260273970048e-01,7.945205479452049913e-01,6.027397260273970048e-01,6.027397260273970048e-01,5.068493150684929560e-01,2.328767123287669993e-01,1.369863013698630061e-01,1.095890410958900024e-01
4.561403508771930126e-01,2.631578947368419796e-01,1.403508771929820043e-01,1.929824561403510053e-01,4.385964912280699846e-01,9.824561403508770274e-01,1.491228070175439901e+00,1.175438596491229948e+00,9.824561403508770274e-01,3.157894736842110084e-01,6.666666666666669627e-01,3.508771929824560099e-01,4.210526315789470120e-01,1.929824561403510053e-01,7.017543859649119642e-02,1.403508771929820043e-01
2.028985507246379993e-01,4.927536231884059870e-01,6.231884057971009971e-01,4.637681159420289911e-01,2.173913043478259977e-01,3.043478260869569851e-01,7.391304347826089804e-01,1.434782608695650108e+00,1.028985507246380049e+00,5.942028985507249450e-01,3.623188405797099776e-01,2.753623188405799893e-01,3.623188405797099776e-01,3.043478260869569851e-01,1.304347826086960094e-01,8.695652173913040461e-02
1.976744186046509866e-01,2.325581395348839953e-01,6.744186046511629895e-01,1.127906976744190048e+00,5.813953488372090028e-01,3.837209302325579885e-01,5.813953488372090028e-01,9.651162790697670468e-01,1.244186046511629895e+00,9.418604651162789665e-01,4.767441860465119752e-01,2.209302325581400106e-01,3.255813953488370105e-01,1.976744186046509866e-01,1.627906976744190048e-01,2.325581395348839953e-01
8.602150537634410676e-02,7.526881720430110556e-02,3.333333333333329818e-01,1.225806451612899917e+00,4.516129032258059950e-01,5.806451612903229531e-01,5.806451612903229531e-01,7.096774193548389675e-01,1.021505376344089999e+00,1.247311827956989916e+00,8.064516129032259784e-01,4.193548387096769914e-01,2.795698924731179758e-01,1.505376344086019891e-01,1.075268817204299981e-01,1.397849462365589879e-01
1.931818181818180102e-01,2.045454545454550022e-01,1.590909090909090051e-01,2.727272727272729846e-01,4.772727272727270154e-01,6.136363636363639795e-01,5.568181818181819898e-01,5.909090909090910504e-01,7.272727272727269598e-01,1.011363636363640017e+00,1.204545454545449923e+00,8.068181818181819898e-01,4.318181818181819898e-01,1.818181818181819898e-01,3.409090909090910226e-02,2.272727272727269876e-01
6.756756756756759907e-02,1.081081081081080031e-01,6.756756756756759907e-02,2.702702702702700077e-01,3.378378378378379954e-01,4.594594594594589854e-01,6.216216216216220447e-01,5.270270270270269730e-01,6.081081081081080031e-01,6.351351351351349761e-01,7.837837837837839938e-01,1.121621621621619935e+00,5.540540540540539460e-01,3.108108108108110224e-01,1.216216216216220031e-01,2.027027027027029915e-01
9.638554216867470381e-02,1.445783132530119863e-01,7.228915662650599316e-02,1.084337349397589967e-01,1.927710843373489913e-01,3.253012048192769901e-01,3.132530120481930025e-01,3.614457831325300075e-01,4.939759036144579785e-01,4.457831325301199743e-01,4.096385542168670124e-01,7.228915662650600149e-01,8.554216867469880414e-01,5.301204819277109959e-01,1.084337349397589967e-01,2.530120481927710108e-01
2.739726027397260122e-02,1.095890410958900024e-01,1.780821917808219912e-01,1.506849315068490014e-01,1.506849315068490014e-01,1.917808219178079865e-01,3.287671232876709926e-01,4.246575342465749858e-01,6.301369863013700501e-01,3.835616438356159730e-01,4.520547945205479756e-01,3.561643835616439824e-01,8.082191780821920135e-01,9.178082191780819743e-01,4.657534246575339987e-01,3.013698630136990020e-01
3.225806451612899667e-02,1.612903225806449903e-01,3.225806451612899667e-02,1.612903225806449903e-01,6.451612903225810436e-02,2.258064516129029975e-01,2.580645161290319733e-01,4.838709677419349986e-01,2.580645161290319733e-01,2.258064516129029975e-01,2.580645161290319733e-01,1.612903225806449903e-01,7.096774193548389675e-01,9.677419354838709964e-01,9.032258064516129892e-01,4.193548387096769914e-01
1.538461538461539935e-01,1.923076923076920131e-01,7.692307692307689959e-02,1.153846153846150024e-01,7.692307692307689959e-02,1.538461538461539935e-01,3.846153846153850253e-01,2.692307692307689959e-01,3.076923076923079869e-01,1.153846153846150024e-01,3.846153846153850253e-01,2.692307692307689959e-01,3.076923076923079869e-01,1.538461538461539935e-01,2.307692307692310041e-01,5.769230769230769829e-01
