2.473544973544969938e+00,2.939153439153439962e+00,1.658730158730159943e+00,1.153439153439149933e+00,1.441798941798940081e+00,1.716931216931220083e+00,1.193121693121689919e+00,7.857142857142860315e-01,5.079365079365080193e-01,3.783068783068779806e-01,3.783068783068779806e-01,3.597883597883599904e-01,7.804232804232800191e-01,4.682539682539679782e-01,2.539682539682540097e-01,2.857142857142859760e-01
2.116336633663370215e+00,6.368811881188119806e+00,3.054455445544550063e+00,1.205445544554460069e+00,1.160891089108909924e+00,1.700495049504950007e+00,1.727722772277229923e+00,1.232673267326729993e+00,6.633663366336629563e-01,4.381188118811880083e-01,4.108910891089109785e-01,4.059405940594060236e-01,8.910891089108909924e-01,5.618811881188120472e-01,3.391089108910890215e-01,3.341584158415840111e-01
1.495575221238939934e+00,2.955752212389379796e+00,6.825958702064900407e+00,2.477876106194690120e+00,1.250737463126839977e+00,1.516224188790560090e+00,1.761061946902650055e+00,1.489675516224189922e+00,9.793510324483779561e-01,5.929203539823010294e-01,4.837758112094400209e-01,3.303834808259589750e-01,7.433628318584070138e-01,5.398230088495570289e-01,3.952802359882010008e-01,3.893805309734509890e-01
1.411764705882349924e+00,1.366515837104069986e+00,2.235294117647060208e+00,4.733031674208140416e+00,2.122171945701360141e+00,1.334841628959279936e+00,1.122171945701359919e+00,1.190045248868780048e+00,1.076923076923079980e+00,7.420814479638010441e-01,5.384615384615379918e-01,3.438914027149320152e-01,5.384615384615379918e-01,5.294117647058820264e-01,3.846153846153850253e-01,3.303167420814480115e-01
1.995867768595039893e+00,1.433884297520660045e+00,1.227272727272729957e+00,1.867768595041320090e+00,2.673553719008260110e+00,2.128099173553720025e+00,1.227272727272729957e+00,9.421487603305780389e-01,8.264462809917360042e-01,9.214876033057850524e-01,6.859504132231409868e-01,4.338842975206609887e-01,7.438016528925619486e-01,5.165289256198349888e-01,3.347107438016529990e-01,3.966942148760330134e-01
2.250000000000000000e+00,2.011029411764710062e+00,1.283088235294119972e+00,1.110294117647059986e+00,1.805147058823530104e+00,2.404411764705880028e+00,1.823529411764710062e+00,1.330882352941179958e+00,9.632352941176469674e-01,7.316176470588230396e-01,6.360294117647059542e-01,6.250000000000000000e-01,9.485294117647059542e-01,5.735294117647059542e-01,4.558823529411760167e-01,4.963235294117649965e-01
1.679389312977100035e+00,2.290076335877860192e+00,1.778625954198469916e+00,1.118320610687020045e+00,1.270992366412210028e+00,1.832061068702290019e+00,2.110687022900759935e+00,1.843511450381680072e+00,1.221374045801530084e+00,9.809160305343509467e-01,7.862595419847330236e-01,6.832061068702289797e-01,1.080152671755729932e+00,7.442748091603049732e-01,6.221374045801529862e-01,5.114503816793890545e-01
1.500000000000000000e+00,2.038461538461540101e+00,2.104395604395600028e+00,1.384615384615379918e+00,1.170329670329669947e+00,1.472527472527469961e+00,1.802197802197800014e+00,1.807692307692309930e+00,1.445054945054949913e+00,8.131868131868129623e-01,6.648351648351650267e-01,5.494505494505490528e-01,8.901098901098899452e-01,6.703296703296699466e-01,5.384615384615379918e-01,4.505494505494510027e-01
9.347826086956519953e-01,1.336956521739129933e+00,1.673913043478260088e+00,1.750000000000000000e+00,1.195652173913039906e+00,1.043478260869570073e+00,1.152173913043480047e+00,1.728260869565219959e+00,1.869565217391299994e+00,1.326086956521739912e+00,8.369565217391300438e-01,6.521739130434780485e-01,7.065217391304350336e-01,8.478260869565219515e-01,5.543478260869569851e-01,5.434782608695649664e-01
1.078947368421049990e+00,1.065789473684209954e+00,1.552631578947369917e+00,1.855263157894740056e+00,1.763157894736840037e+00,1.513157894736840037e+00,1.236842105263159963e+00,1.250000000000000000e+00,1.828947368421049990e+00,1.578947368421049990e+00,1.315789473684209954e+00,9.342105263157890471e-01,8.421052631578950232e-01,7.236842105263160407e-01,6.842105263157890471e-01,6.710526315789470120e-01
1.977777777777780077e+00,1.288888888888890083e+00,1.600000000000000089e+00,1.511111111111109961e+00,2.511111111111110183e+00,1.755555555555559977e+00,1.377777777777779988e+00,1.222222222222220100e+00,1.088888888888889905e+00,1.466666666666669894e+00,1.844444444444439890e+00,1.088888888888889905e+00,7.555555555555559799e-01,7.111111111111110272e-01,8.222222222222219656e-01,7.333333333333329485e-01
1.739999999999999991e+00,1.760000000000000009e+00,1.300000000000000044e+00,1.199999999999999956e+00,9.599999999999999645e-01,1.979999999999999982e+00,1.520000000000000018e+00,1.100000000000000089e+00,9.200000000000000400e-01,7.199999999999999734e-01,9.200000000000000400e-01,7.199999999999999734e-01,1.000000000000000000e+00,4.400000000000000022e-01,3.800000000000000044e-01,4.600000000000000200e-01
1.861635220125789969e+00,2.125786163522009886e+00,1.339622641509429890e+00,9.874213836477989670e-01,1.245283018867920033e+00,1.603773584905660021e+00,1.616352201257859944e+00,1.421383647798740046e+00,1.018867924528300106e+00,7.735849056603769647e-01,8.113207547169809519e-01,7.044025157232699508e-01,1.169811320754720052e+00,7.106918238993710224e-01,4.905660377358490032e-01,4.591194968553459765e-01
1.424528301886790027e+00,1.783018867924530015e+00,1.490566037735850058e+00,1.311320754716980064e+00,1.028301886792450048e+00,1.169811320754720052e+00,1.330188679245279948e+00,1.349056603773580054e+00,1.254716981132079967e+00,6.603773584905660021e-01,8.962264150943399788e-01,5.377358490566039873e-01,9.622641509433960127e-01,8.301886792452829456e-01,5.188679245283019936e-01,4.905660377358490032e-01
9.272727272727270265e-01,1.327272727272730046e+00,1.600000000000000089e+00,1.218181818181820031e+00,7.090909090909089940e-01,1.000000000000000000e+00,1.272727272727270043e+00,1.236363636363640106e+00,1.036363636363639928e+00,4.181818181818179880e-01,4.909090909090910171e-01,3.454545454545450145e-01,4.909090909090910171e-01,5.454545454545449701e-01,6.909090909090910282e-01,4.181818181818179880e-01
1.383333333333329973e+00,1.350000000000000089e+00,1.500000000000000000e+00,1.033333333333330106e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.833333333333329485e-01,9.833333333333329485e-01,8.499999999999999778e-01,8.166666666666669849e-01,6.833333333333330151e-01,4.500000000000000111e-01,6.833333333333330151e-01,5.500000000000000444e-01,4.833333333333330040e-01,4.333333333333330151e-01
